@relation FeatureVectors

@attribute sourceLine numeric
@attribute uniOPERATORCount numeric
@attribute uniOperandCount numeric
@attribute totalOPERATORCount numeric
@attribute totalOperandCount numeric
@attribute totalMethodInvocCount numeric
@attribute libraryMethodInvocCount numeric
@attribute localMethodInvocCount numeric
@attribute otherMethodInvocCount numeric
@attribute totalParameterCount numeric
@attribute isLocalClone numeric
@attribute simFileName numeric
@attribute simMaskedFileName numeric
@attribute simMethodName numeric
@attribute simTotalParaName numeric
@attribute simMaxParaName numeric
@attribute simTotalParaType numeric
@attribute isSameBlockInfo numeric
@attribute simCloneFragments numeric
@attribute this_or_super numeric
@attribute assignment numeric
@attribute identifier numeric
@attribute if_then_statement numeric
@attribute if_then_else_statement numeric
@attribute switch_statement numeric
@attribute while_statement numeric
@attribute do_statement numeric
@attribute for_statement numeric
@attribute STATIC numeric
@attribute SAME numeric
@attribute ADD numeric
@attribute DELETE numeric
@attribute SPLIT numeric
@attribute CONSISTENTCHANGE numeric
@attribute INCONSISTENTCHANGE numeric
@attribute cloneAge numeric
@attribute fragmentCount numeric
@attribute lastSTATIC numeric
@attribute lastSAME numeric
@attribute lastADD numeric
@attribute lastDELETE numeric
@attribute lastSPLIT numeric
@attribute lastCONSISTENTCHANGE numeric
@attribute lastINCONSISTENTCHANGE numeric
@attribute last_sourceLine numeric
@attribute last_fragmentCount numeric
@attribute last_uniOPERATORCount numeric
@attribute last_uniOperandCount numeric
@attribute last_totalOPERATORCount numeric
@attribute last_totalOperandCount numeric
@attribute last_totalMethodInvocCount numeric
@attribute last_libraryMethodInvocCount numeric
@attribute last_localMethodInvocCount numeric
@attribute last_otherMethodInvocCount numeric
@attribute last_totalParameterCount numeric
@attribute last_this_or_super numeric
@attribute last_assignment numeric
@attribute last_identifier numeric
@attribute last_if_then_statement numeric
@attribute last_if_then_else_statement numeric
@attribute last_switch_statement numeric
@attribute last_while_statement numeric
@attribute last_do_statement numeric
@attribute last_for_statement numeric
@attribute fromOrigin_sourceLineP numeric
@attribute fromOrigin_fragmentCountP numeric
@attribute fromOrigin_uniOPERATORCountP numeric
@attribute fromOrigin_uniOperandCountP numeric
@attribute fromOrigin_totalOPERATORCountP numeric
@attribute fromOrigin_totalOperandCountP numeric
@attribute fromOrigin_totalMethodInvocCountP numeric
@attribute fromOrigin_libraryMethodInvocCountP numeric
@attribute fromOrigin_localMethodInvocCountP numeric
@attribute fromOrigin_otherMethodInvocCountP numeric
@attribute fromOrigin_totalParameterCountP numeric
@attribute fromOrigin_this_or_superP numeric
@attribute fromOrigin_assignmentP numeric
@attribute fromOrigin_identifierP numeric
@attribute fromOrigin_if_then_statementP numeric
@attribute fromOrigin_if_then_else_statementP numeric
@attribute fromOrigin_switch_statementP numeric
@attribute fromOrigin_while_statementP numeric
@attribute fromOrigin_do_statementP numeric
@attribute fromOrigin_for_statementP numeric
@attribute fromOrigin_sourceLineN numeric
@attribute fromOrigin_fragmentCountN numeric
@attribute fromOrigin_uniOPERATORCountN numeric
@attribute fromOrigin_uniOperandCountN numeric
@attribute fromOrigin_totalOPERATORCountN numeric
@attribute fromOrigin_totalOperandCountN numeric
@attribute fromOrigin_totalMethodInvocCountN numeric
@attribute fromOrigin_libraryMethodInvocCountN numeric
@attribute fromOrigin_localMethodInvocCountN numeric
@attribute fromOrigin_otherMethodInvocCountN numeric
@attribute fromOrigin_totalParameterCountN numeric
@attribute fromOrigin_this_or_superN numeric
@attribute fromOrigin_assignmentN numeric
@attribute fromOrigin_identifierN numeric
@attribute fromOrigin_if_then_statementN numeric
@attribute fromOrigin_if_then_else_statementN numeric
@attribute fromOrigin_switch_statementN numeric
@attribute fromOrigin_while_statementN numeric
@attribute fromOrigin_do_statementN numeric
@attribute fromOrigin_for_statementN numeric
@attribute consistency numeric

@data
15,16,14,47,24,7,2,5,0,2,1,1,0,0.866667,1,1,1,1,0.92,1,4,0,1,0,0,0,0,0,1,2,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,-1,0,-1,0,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,18,25,58,57,8,6,2,0,7,0,0.91195,1,0.688889,3.45238,1,3.893939,1,0.73,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,18,25,58,57,8,6,2,0,7,0,0.91195,1,0.688889,3.45238,1,3.893939,1,0.73,2,3,1,1,1,0,0,0,0,1,2,0,0,0,0,1,2,4,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,18,26,60,60,8,6,2,0,7,0,0.91195,1,0.688889,3.45238,1,3.893939,1,0.78,2,4,2,2,1,0,0,0,0,3,5,0,0,0,0,2,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,18,26,60,60,8,6,2,0,7,0,0.91195,1,0.688889,3.45238,1,3.893939,1,0.78,2,4,2,2,1,0,0,0,0,5,8,0,0,0,0,3,8,4,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20,21,89,83,13,8,0,4,14,0,0.865672,1,1,0.25,0.25,1,1,0.85,1,4,5,0,0,0,0,0,3,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,18,25,49,46,9,1,4,3,7,1,1,0,0.530733,1,1,1,1,0.7,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,18,25,49,46,9,1,4,3,7,1,1,0,0.530733,1,1,1,1,0.7,0,1,10,0,1,0,0,0,0,0,1,0,0,0,1,0,1,12,0,1,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,18,25,47,45,9,1,4,3,7,1,1,0,0.530733,1,1,1,1,0.7,0,1,10,0,1,0,0,0,0,0,2,0,0,0,2,0,2,12,0,1,0,0,0,1,0,1,-1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,21,29,56,53,11,1,5,5,9,1,1,0,0.757986,1,1,1,1,0.76,0,1,11,0,1,0,0,0,0,0,2,0,1,0,2,1,3,4,0,0,0,1,0,0,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,10,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,18,25,47,44,8,1,4,3,7,1,1,0,0.523516,1,1,1,1,0.7,0,1,10,0,1,0,0,0,0,0,2,1,1,0,3,1,4,12,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,14,0,1,0,0,0,0,1,1,1,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
29,18,25,49,45,9,1,4,4,7,1,1,0,0.523516,1,1,1,1,0.7,0,1,10,0,1,0,0,0,0,0,3,1,1,0,4,1,5,12,0,1,0,0,0,1,0,0,-1,1,1,1,1,1,0,1,-1,1,0,0,-1,0,0,0,0,0,0,2,1,1,1,2,2,2,0,1,2,1,0,1,14,0,1,0,0,0,0,1,1,1,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
29,19,26,58,49,11,1,7,3,10,1,1,0,0.502496,1,1,1,1,0.7,0,1,9,0,1,0,0,0,0,1,4,1,2,0,5,1,7,10,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,3,3,0,2,2,2,0,1,14,0,1,0,0,0,0,1,2,1,1,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1
29,20,27,60,51,12,1,7,4,10,1,1,0,0.528926,1,1,1,1,0.7,0,1,9,0,1,0,0,0,0,1,5,1,2,0,6,1,8,10,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,4,4,0,2,3,2,0,1,14,0,1,0,0,0,0,1,2,1,1,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
29,20,27,60,51,12,1,7,4,10,1,1,0,0.528926,1,1,1,1,0.7,0,1,9,0,1,0,0,0,0,1,5,1,2,0,6,1,8,10,0,1,0,0,0,1,0,1,-1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,3,3,4,4,4,0,2,3,2,0,1,14,0,1,0,0,0,0,1,2,1,1,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
